ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.78246580133243,0.5641137648809247,0.01168692187976571,0.5838039030813926,0.5743781129470074,-0.7839624610359498,1.2270316744751544,2.1116517850339167,0.844760559873019,-0.8220908303425684
1.2754629091601637,-0.45565256619789907,-0.4558349123812495,-0.3709472809465333,-0.5604800568689016,-0.3484288453461066,-0.8421537053061378,-2.140398654392056,0.13503344300576475,-0.8220908303425684
-0.9548348754444099,-0.23461412246361393,0.7906452047626406,0.2591035665497266,-0.15891056598572165,-1.81006275575172,-1.7923400797236106,-0.7144228040290808,-1.8073662101335317,-0.8220908303425684
1.9949021542672678,1.596950765508409,0.790764278104022,0.23924758903467588,1.4671400039392597,-1.7706078189262802,-0.17087592036145735,1.1324936424449286,-1.6621631052804355,-0.8220908303425684
0.9853226952812663,0.22660550979603347,-0.954312841801216,-1.6228779775996274,-0.7261792596099786,0.595857544796283,-0.5998235907437405,-0.2241352186882798,0.5533483891243046,-0.8220908303425684
2.602947581630257,0.9582072219291794,0.4128506512894099,1.226224421011646,1.7190700405411592,1.7022532341990504,1.073993797181021,0.34689870707141973,0.5137884389678633,-0.8220908303425684
0.1746088915120373,-0.9331934557459681,1.2193359156847143,0.26278446971665925,-0.16022163658483776,-0.014164751445666821,0.36975098446847127,0.7676893269102958,-0.39407316910079293,-0.8220908303425684
0.02151031006752396,-1.2033933575187095,-0.3688187766381186,-2.2268649856765466,-1.2351186561328897,-0.9766877885348019,0.4728532333817481,0.8150207140862747,-0.6716287320789921,-0.8220908303425684
-0.4696399770094339,-0.28305389911213186,2.2161564987873907,1.5748657152333465,0.758904518878547,1.1180329121717782,-0.8477185422824005,0.5394573300382629,0.521205395128073,-0.8220908303425684
1.3322586163445587,2.385932147661769,0.24581742868625384,-0.14475192770030057,1.5809190972177847,0.6375838121729401,-0.29191640667131324,0.31459389707685265,0.6843947309179051,-0.8220908303425684
0.18122717340936145,0.5678902839358708,0.42972681026553317,-1.7051408362871634,0.06140966773964301,0.5376973274458658,-0.5560987182748487,-0.22419941349284556,-1.8066087680310061,-0.8220908303425684
-0.2706882207707219,-0.8485104572857689,1.0447716834619967,-0.8050672290571089,-0.541178631319595,1.2038899053651542,1.0608862490716953,0.6620658704807838,-0.28203161137232036,-0.8220908303425684
-1.0716760884061463,-1.6927410167448875,-0.538286929725826,1.8445256823056855,-0.11813181098915865,0.5743738676147628,-0.9329738920346495,-0.5891175960384983,1.0960139361346775,-0.8220908303425684
-0.36337861263942306,0.08579649769011848,-0.08087166199768618,0.9698141186604452,-0.23372594288923138,-0.16402959744279694,0.16313737839744427,0.8366135757161612,1.578097723983376,-0.8220908303425684
-2.314719755239062,0.36651239331756663,1.3318525883873558,1.040003938374156,1.232732743293257,0.18910637961171903,-0.16600039363228664,-2.246998767807301,0.27516194035279473,-0.8220908303425684
0.06068788956709964,0.4185963098157,-0.7779098088022615,-0.719288825056934,0.1240871075016656,-1.046133410220799,-1.935877197608457,0.3196079257466416,1.4345038206602219,-0.8220908303425684
2.1280465137055398,-2.3960804057005016,0.047389625921442725,0.6482893675628275,-0.6194249114644148,-0.16779223077473318,-0.44131848701410237,-0.0415215790583869,1.3940636654517866,-0.8220908303425684
0.2086266570362826,1.1976736939940154,1.2312846475032426,-0.182013188425142,1.309642960092246,-0.18022795400384328,-1.2372837510121948,-1.3632433179934569,-1.0371109881035208,-0.8220908303425684
-1.2525372312099856,-0.12306777674331834,-0.2658416557678847,-0.6776116769243107,-0.22789913537022224,0.18864169766390568,-1.020183132183893,-1.0677850295707254,-0.08670108084648294,-0.8220908303425684
-2.1897517155502744,-0.36961291618330966,0.3280788534379971,-1.0073203091281369,-1.1449253737908174,0.37591704809616855,-1.601513680939591,0.4475671871598327,-0.6477913143858757,-0.8220908303425684
1.3866963096643172,0.08110845760212568,0.3201681849902182,-0.6461179795990859,-0.12494593898294093,-0.36743760431605565,0.6360337167780007,-2.240856996473652,0.4541112425175932,-0.8220908303425684
-1.1151367821235219,-0.03353073032815549,-0.6086237968257103,0.542462228833378,-0.40173661519002024,-1.1327695618089937,-1.2566275280860637,-0.424817906227859,0.5961548391259415,-0.8220908303425684
0.038006216184663384,1.3094031648761568,0.7943086723461367,-0.20216138517135884,1.2805212669040071,-1.1710344814081646,-0.9820747629290448,-0.016351197277822794,1.5546479733461052,-0.8220908303425684
1.8021611408334375,0.2099309735569814,-1.3823358554115217,-0.15910502632355475,0.10015450055342587,-1.1566618497981922,2.8759063254065356,0.33800328749224834,0.9241510942216662,-0.8220908303425684
